valid_time,model_level,latitude,longitude,expver,t
1/1/2013 18:00,1,66,357,1,220.37352
1/1/2013 18:00,1,66,358,1,220.56053
1/1/2013 18:00,1,66,359,1,220.70848
1/1/2013 18:00,1,65,0,1,214.97362
1/1/2013 18:00,1,65,310,1,215.25926
1/1/2013 18:00,1,65,311,1,215.46239
1/1/2013 18:00,1,65,312,1,215.57567
1/1/2013 18:00,1,65,313,1,215.63182
1/1/2013 18:00,1,65,314,1,215.65428
1/1/2013 18:00,1,65,315,1,215.62645
1/1/2013 18:00,1,65,316,1,215.51903
1/1/2013 18:00,1,65,317,1,215.35204
1/1/2013 18:00,1,65,318,1,215.20702
1/1/2013 18:00,1,65,319,1,215.14793
1/1/2013 18:00,1,65,320,1,215.14256
1/1/2013 18:00,1,65,321,1,215.09471
1/1/2013 18:00,1,65,322,1,214.96873
1/1/2013 18:00,1,65,323,1,214.85643
1/1/2013 18:00,1,65,324,1,214.89647
1/1/2013 18:00,1,65,325,1,215.13182
1/1/2013 18:00,1,65,326,1,215.47264
1/1/2013 18:00,1,65,327,1,215.80077
1/1/2013 18:00,1,65,328,1,216.07664
1/1/2013 18:00,1,65,329,1,216.33788
1/1/2013 18:00,1,65,330,1,216.61327
1/1/2013 18:00,1,65,331,1,216.87547
1/1/2013 18:00,1,65,332,1,217.08006
1/1/2013 18:00,1,65,333,1,217.21873
1/1/2013 18:00,1,65,334,1,217.32127
1/1/2013 18:00,1,65,335,1,217.41063
1/1/2013 18:00,1,65,336,1,217.47997
1/1/2013 18:00,1,65,337,1,217.5161
1/1/2013 18:00,1,65,338,1,217.5371
1/1/2013 18:00,1,65,339,1,217.60057
1/1/2013 18:00,1,65,340,1,217.76073
1/1/2013 18:00,1,65,341,1,218.0244
1/1/2013 18:00,1,65,342,1,218.3452
1/1/2013 18:00,1,65,343,1,218.66649
1/1/2013 18:00,1,65,344,1,218.95653
1/1/2013 18:00,1,65,345,1,219.21239
1/1/2013 18:00,1,65,346,1,219.43748
1/1/2013 18:00,1,65,347,1,219.63719
1/1/2013 18:00,1,65,348,1,219.82909
1/1/2013 18:00,1,65,349,1,220.03514
1/1/2013 18:00,1,65,350,1,220.24168
1/1/2013 18:00,1,65,351,1,220.38182
1/1/2013 18:00,1,65,352,1,220.38524
1/1/2013 18:00,1,65,353,1,220.25194
1/1/2013 18:00,1,65,354,1,220.05809
1/1/2013 18:00,1,65,355,1,219.89061
1/1/2013 18:00,1,65,356,1,219.78221
1/1/2013 18:00,1,65,357,1,219.73143
1/1/2013 18:00,1,65,358,1,219.75633
1/1/2013 18:00,1,65,359,1,219.89647
1/1/2013 18:00,1,64,0,1,215.16307
1/1/2013 18:00,1,64,310,1,215.32079
1/1/2013 18:00,1,64,311,1,215.28368
1/1/2013 18:00,1,64,312,1,215.1284
1/1/2013 18:00,1,64,313,1,214.95213
1/1/2013 18:00,1,64,314,1,214.81541
1/1/2013 18:00,1,64,315,1,214.70555
1/1/2013 18:00,1,64,316,1,214.58153
1/1/2013 18:00,1,64,317,1,214.45653
1/1/2013 18:00,1,64,318,1,214.42479
1/1/2013 18:00,1,64,319,1,214.54832
1/1/2013 18:00,1,64,320,1,214.7368
1/1/2013 18:00,1,64,321,1,214.80467
1/1/2013 18:00,1,64,322,1,214.67625
1/1/2013 18:00,1,64,323,1,214.49901
1/1/2013 18:00,1,64,324,1,214.50536
1/1/2013 18:00,1,64,325,1,214.7827
1/1/2013 18:00,1,64,326,1,215.21971
1/1/2013 18:00,1,64,327,1,215.65819
1/1/2013 18:00,1,64,328,1,216.03465
1/1/2013 18:00,1,64,329,1,216.36034
1/1/2013 18:00,1,64,330,1,216.62791
1/1/2013 18:00,1,64,331,1,216.79832
1/1/2013 18:00,1,64,332,1,216.86424
1/1/2013 18:00,1,64,333,1,216.87547
1/1/2013 18:00,1,64,334,1,216.88719
1/1/2013 18:00,1,64,335,1,216.90916
1/1/2013 18:00,1,64,336,1,216.91893
1/1/2013 18:00,1,64,337,1,216.90819
1/1/2013 18:00,1,64,338,1,216.91454
1/1/2013 18:00,1,64,339,1,217.00536
1/1/2013 18:00,1,64,340,1,217.22948
1/1/2013 18:00,1,64,341,1,217.5742
1/1/2013 18:00,1,64,342,1,217.96971
1/1/2013 18:00,1,64,343,1,218.35204
1/1/2013 18:00,1,64,344,1,218.71678
1/1/2013 18:00,1,64,345,1,219.08934
1/1/2013 18:00,1,64,346,1,219.45702
1/1/2013 18:00,1,64,347,1,219.76903
1/1/2013 18:00,1,64,348,1,220.0161
1/1/2013 18:00,1,64,349,1,220.2617
1/1/2013 18:00,1,64,350,1,220.5537
1/1/2013 18:00,1,64,351,1,220.83153
1/1/2013 18:00,1,64,352,1,220.96434
1/1/2013 18:00,1,64,353,1,220.89256
1/1/2013 18:00,1,64,354,1,220.66844
1/1/2013 18:00,1,64,355,1,220.36327
1/1/2013 18:00,1,64,356,1,219.98534
1/1/2013 18:00,1,64,357,1,219.55174
1/1/2013 18:00,1,64,358,1,219.18797
1/1/2013 18:00,1,64,359,1,219.07713
1/1/2013 18:00,1,63,0,1,214.96043
1/1/2013 18:00,1,63,310,1,214.81297
1/1/2013 18:00,1,63,311,1,214.53563
1/1/2013 18:00,1,63,312,1,214.23827
1/1/2013 18:00,1,63,313,1,213.98436
1/1/2013 18:00,1,63,314,1,213.833
1/1/2013 18:00,1,63,315,1,213.82518
1/1/2013 18:00,1,63,316,1,213.93846
1/1/2013 18:00,1,63,317,1,214.11717
1/1/2013 18:00,1,63,318,1,214.3413
1/1/2013 18:00,1,63,319,1,214.60497
1/1/2013 18:00,1,63,320,1,214.8159
1/1/2013 18:00,1,63,321,1,214.81981
1/1/2013 18:00,1,63,322,1,214.5908
1/1/2013 18:00,1,63,323,1,214.33006
1/1/2013 18:00,1,63,324,1,214.30077
1/1/2013 18:00,1,63,325,1,214.58006
1/1/2013 18:00,1,63,326,1,215.04051
1/1/2013 18:00,1,63,327,1,215.53807
1/1/2013 18:00,1,63,328,1,216.02342
1/1/2013 18:00,1,63,329,1,216.4658
1/1/2013 18:00,1,63,330,1,216.78026
1/1/2013 18:00,1,63,331,1,216.89452
1/1/2013 18:00,1,63,332,1,216.83934
1/1/2013 18:00,1,63,333,1,216.7158
1/1/2013 18:00,1,63,334,1,216.5996
1/1/2013 18:00,1,63,335,1,216.51366
1/1/2013 18:00,1,63,336,1,216.46288
1/1/2013 18:00,1,63,337,1,216.43846
1/1/2013 18:00,1,63,338,1,216.4287
1/1/2013 18:00,1,63,339,1,216.46434
1/1/2013 18:00,1,63,340,1,216.63036
1/1/2013 18:00,1,63,341,1,216.96092
1/1/2013 18:00,1,63,342,1,217.35399
1/1/2013 18:00,1,63,343,1,217.66795
1/1/2013 18:00,1,63,344,1,217.90721
1/1/2013 18:00,1,63,345,1,218.22508
1/1/2013 18:00,1,63,346,1,218.71288
1/1/2013 18:00,1,63,347,1,219.26854
1/1/2013 18:00,1,63,348,1,219.73973
1/1/2013 18:00,1,63,349,1,220.1157
1/1/2013 18:00,1,63,350,1,220.49364
1/1/2013 18:00,1,63,351,1,220.88573
1/1/2013 18:00,1,63,352,1,221.17235
1/1/2013 18:00,1,63,353,1,221.25975
1/1/2013 18:00,1,63,354,1,221.17235
1/1/2013 18:00,1,63,355,1,220.94334
1/1/2013 18:00,1,63,356,1,220.52342
1/1/2013 18:00,1,63,357,1,219.90623
1/1/2013 18:00,1,63,358,1,219.29979
1/1/2013 18:00,1,63,359,1,219.02147
1/1/2013 18:00,1,62,0,1,214.1533
1/1/2013 18:00,1,62,310,1,213.79051
1/1/2013 18:00,1,62,311,1,213.47752
1/1/2013 18:00,1,62,312,1,213.28465
1/1/2013 18:00,1,62,313,1,213.16942
1/1/2013 18:00,1,62,314,1,213.14891
1/1/2013 18:00,1,62,315,1,213.31834
1/1/2013 18:00,1,62,316,1,213.68846
1/1/2013 18:00,1,62,317,1,214.11717
1/1/2013 18:00,1,62,318,1,214.45506
1/1/2013 18:00,1,62,319,1,214.65819
1/1/2013 18:00,1,62,320,1,214.71776
1/1/2013 18:00,1,62,321,1,214.59715
1/1/2013 18:00,1,62,322,1,214.33495
1/1/2013 18:00,1,62,323,1,214.12938
1/1/2013 18:00,1,62,324,1,214.1826
1/1/2013 18:00,1,62,325,1,214.49852
1/1/2013 18:00,1,62,326,1,214.92772
1/1/2013 18:00,1,62,327,1,215.3867
1/1/2013 18:00,1,62,328,1,215.8911
1/1/2013 18:00,1,62,329,1,216.40086
1/1/2013 18:00,1,62,330,1,216.77196
1/1/2013 18:00,1,62,331,1,216.91112
1/1/2013 18:00,1,62,332,1,216.86766
1/1/2013 18:00,1,62,333,1,216.73729
1/1/2013 18:00,1,62,334,1,216.58397
1/1/2013 18:00,1,62,335,1,216.4868
1/1/2013 18:00,1,62,336,1,216.53465
1/1/2013 18:00,1,62,337,1,216.68358
1/1/2013 18:00,1,62,338,1,216.74754
1/1/2013 18:00,1,62,339,1,216.65135
1/1/2013 18:00,1,62,340,1,216.58788
1/1/2013 18:00,1,62,341,1,216.75829
1/1/2013 18:00,1,62,342,1,217.04051
1/1/2013 18:00,1,62,343,1,217.12157
1/1/2013 18:00,1,62,344,1,216.9619
1/1/2013 18:00,1,62,345,1,216.92284
1/1/2013 18:00,1,62,346,1,217.33495
1/1/2013 18:00,1,62,347,1,218.10936
1/1/2013 18:00,1,62,348,1,218.89403
1/1/2013 18:00,1,62,349,1,219.50291
1/1/2013 18:00,1,62,350,1,220.02538
1/1/2013 18:00,1,62,351,1,220.56102
1/1/2013 18:00,1,62,352,1,221.0327
1/1/2013 18:00,1,62,353,1,221.30418
1/1/2013 18:00,1,62,354,1,221.34666
1/1/2013 18:00,1,62,355,1,221.19432
1/1/2013 18:00,1,62,356,1,220.83495
1/1/2013 18:00,1,62,357,1,220.28172
1/1/2013 18:00,1,62,358,1,219.74461
1/1/2013 18:00,1,62,359,1,219.55565
1/1/2013 18:00,1,61,0,1,213.1455
1/1/2013 18:00,1,61,310,1,212.77196
1/1/2013 18:00,1,61,311,1,212.51561
1/1/2013 18:00,1,61,312,1,212.50047
1/1/2013 18:00,1,61,313,1,212.66795
1/1/2013 18:00,1,61,314,1,212.94139
1/1/2013 18:00,1,61,315,1,213.31639
1/1/2013 18:00,1,61,316,1,213.74657
1/1/2013 18:00,1,61,317,1,214.09373
1/1/2013 18:00,1,61,318,1,214.27147
1/1/2013 18:00,1,61,319,1,214.33885
1/1/2013 18:00,1,61,320,1,214.36278
1/1/2013 18:00,1,61,321,1,214.3037
1/1/2013 18:00,1,61,322,1,214.14305
1/1/2013 18:00,1,61,323,1,214.03221
1/1/2013 18:00,1,61,324,1,214.14305
1/1/2013 18:00,1,61,325,1,214.45262
1/1/2013 18:00,1,61,326,1,214.80663
1/1/2013 18:00,1,61,327,1,215.16405
1/1/2013 18:00,1,61,328,1,215.60057
1/1/2013 18:00,1,61,329,1,216.10008
1/1/2013 18:00,1,61,330,1,216.52
1/1/2013 18:00,1,61,331,1,216.77147
1/1/2013 18:00,1,61,332,1,216.87743
1/1/2013 18:00,1,61,333,1,216.84666
1/1/2013 18:00,1,61,334,1,216.68797
1/1/2013 18:00,1,61,335,1,216.57469
1/1/2013 18:00,1,61,336,1,216.74315
1/1/2013 18:00,1,61,337,1,217.12303
1/1/2013 18:00,1,61,338,1,217.30418
1/1/2013 18:00,1,61,339,1,217.06493
1/1/2013 18:00,1,61,340,1,216.72313
1/1/2013 18:00,1,61,341,1,216.70164
1/1/2013 18:00,1,61,342,1,216.90038
1/1/2013 18:00,1,61,343,1,216.82762
1/1/2013 18:00,1,61,344,1,216.34032
1/1/2013 18:00,1,61,345,1,215.92577
1/1/2013 18:00,1,61,346,1,216.14891
1/1/2013 18:00,1,61,347,1,217.0327
1/1/2013 18:00,1,61,348,1,218.12059
1/1/2013 18:00,1,61,349,1,219.00145
1/1/2013 18:00,1,61,350,1,219.62059
1/1/2013 18:00,1,61,351,1,220.15184
1/1/2013 18:00,1,61,352,1,220.6992
1/1/2013 18:00,1,61,353,1,221.16454
1/1/2013 18:00,1,61,354,1,221.3535
1/1/2013 18:00,1,61,355,1,221.1826
1/1/2013 18:00,1,61,356,1,220.77342
1/1/2013 18:00,1,61,357,1,220.36473
1/1/2013 18:00,1,61,358,1,220.18309
1/1/2013 18:00,1,61,359,1,220.37108
1/1/2013 18:00,1,60,0,1,212.26268
1/1/2013 18:00,1,60,310,1,212.05077
1/1/2013 18:00,1,60,311,1,211.88377
1/1/2013 18:00,1,60,312,1,211.97313
1/1/2013 18:00,1,60,313,1,212.34422
1/1/2013 18:00,1,60,314,1,212.86961
1/1/2013 18:00,1,60,315,1,213.39842
1/1/2013 18:00,1,60,316,1,213.7949
1/1/2013 18:00,1,60,317,1,213.97362
1/1/2013 18:00,1,60,318,1,213.9824
1/1/2013 18:00,1,60,319,1,213.9746
1/1/2013 18:00,1,60,320,1,214.01805
1/1/2013 18:00,1,60,321,1,214.01122
1/1/2013 18:00,1,60,322,1,213.88377
1/1/2013 18:00,1,60,323,1,213.76659
1/1/2013 18:00,1,60,324,1,213.83836
1/1/2013 18:00,1,60,325,1,214.08202
1/1/2013 18:00,1,60,326,1,214.34862
1/1/2013 18:00,1,60,327,1,214.61131
1/1/2013 18:00,1,60,328,1,214.9746
1/1/2013 18:00,1,60,329,1,215.46336
1/1/2013 18:00,1,60,330,1,215.96776
1/1/2013 18:00,1,60,331,1,216.39598
1/1/2013 18:00,1,60,332,1,216.70457
1/1/2013 18:00,1,60,333,1,216.80028
1/1/2013 18:00,1,60,334,1,216.65282
1/1/2013 18:00,1,60,335,1,216.52635
1/1/2013 18:00,1,60,336,1,216.78563
1/1/2013 18:00,1,60,337,1,217.34471
1/1/2013 18:00,1,60,338,1,217.6201
1/1/2013 18:00,1,60,339,1,217.26219
1/1/2013 18:00,1,60,340,1,216.66649
1/1/2013 18:00,1,60,341,1,216.44725
1/1/2013 18:00,1,60,342,1,216.59569
1/1/2013 18:00,1,60,343,1,216.54881
1/1/2013 18:00,1,60,344,1,216.03416
1/1/2013 18:00,1,60,345,1,215.49168
1/1/2013 18:00,1,60,346,1,215.58397
1/1/2013 18:00,1,60,347,1,216.51268
1/1/2013 18:00,1,60,348,1,217.86913
1/1/2013 18:00,1,60,349,1,219.0161
1/1/2013 18:00,1,60,350,1,219.61131
1/1/2013 18:00,1,60,351,1,219.8701
1/1/2013 18:00,1,60,352,1,220.27245
1/1/2013 18:00,1,60,353,1,220.9204
1/1/2013 18:00,1,60,354,1,221.35106
1/1/2013 18:00,1,60,355,1,221.13963
1/1/2013 18:00,1,60,356,1,220.51317
1/1/2013 18:00,1,60,357,1,220.12254
1/1/2013 18:00,1,60,358,1,220.33739
1/1/2013 18:00,1,60,359,1,221.02391
1/1/2013 18:00,1,59,0,1,211.51707
1/1/2013 18:00,1,59,310,1,211.54979
1/1/2013 18:00,1,59,311,1,211.60399
1/1/2013 18:00,1,59,312,1,211.82274
1/1/2013 18:00,1,59,313,1,212.24706
1/1/2013 18:00,1,59,314,1,212.77489
1/1/2013 18:00,1,59,315,1,213.24266
1/1/2013 18:00,1,59,316,1,213.53172
1/1/2013 18:00,1,59,317,1,213.62694
1/1/2013 18:00,1,59,318,1,213.61913
1/1/2013 18:00,1,59,319,1,213.61522
1/1/2013 18:00,1,59,320,1,213.62157
1/1/2013 18:00,1,59,321,1,213.55663
1/1/2013 18:00,1,59,322,1,213.39354
1/1/2013 18:00,1,59,323,1,213.23485
1/1/2013 18:00,1,59,324,1,213.20164
1/1/2013 18:00,1,59,325,1,213.2954
1/1/2013 18:00,1,59,326,1,213.4492
1/1/2013 18:00,1,59,327,1,213.66698
1/1/2013 18:00,1,59,328,1,214.02586
1/1/2013 18:00,1,59,329,1,214.5371
1/1/2013 18:00,1,59,330,1,215.10497
1/1/2013 18:00,1,59,331,1,215.61864
1/1/2013 18:00,1,59,332,1,216.00047
1/1/2013 18:00,1,59,333,1,216.16551
1/1/2013 18:00,1,59,334,1,216.12547
1/1/2013 18:00,1,59,335,1,216.15575
1/1/2013 18:00,1,59,336,1,216.60545
1/1/2013 18:00,1,59,337,1,217.3574
1/1/2013 18:00,1,59,338,1,217.76219
1/1/2013 18:00,1,59,339,1,217.39403
1/1/2013 18:00,1,59,340,1,216.66307
1/1/2013 18:00,1,59,341,1,216.30809
1/1/2013 18:00,1,59,342,1,216.43211
1/1/2013 18:00,1,59,343,1,216.46873
1/1/2013 18:00,1,59,344,1,216.06639
1/1/2013 18:00,1,59,345,1,215.59276
1/1/2013 18:00,1,59,346,1,215.69041
1/1/2013 18:00,1,59,347,1,216.60448
1/1/2013 18:00,1,59,348,1,217.97948
1/1/2013 18:00,1,59,349,1,219.13329
1/1/2013 18:00,1,59,350,1,219.60643
1/1/2013 18:00,1,59,351,1,219.61327
1/1/2013 18:00,1,59,352,1,219.82518
1/1/2013 18:00,1,59,353,1,220.51268
1/1/2013 18:00,1,59,354,1,221.13963
1/1/2013 18:00,1,59,355,1,221.07274
1/1/2013 18:00,1,59,356,1,220.45555
1/1/2013 18:00,1,59,357,1,220.0034
1/1/2013 18:00,1,59,358,1,220.15916
1/1/2013 18:00,1,59,359,1,220.84373
1/1/2013 18:00,1,58,0,1,210.91405
1/1/2013 18:00,1,58,310,1,211.14403
1/1/2013 18:00,1,58,311,1,211.41063
1/1/2013 18:00,1,58,312,1,211.73582
1/1/2013 18:00,1,58,313,1,212.1074
1/1/2013 18:00,1,58,314,1,212.4619
1/1/2013 18:00,1,58,315,1,212.71873
1/1/2013 18:00,1,58,316,1,212.85497
1/1/2013 18:00,1,58,317,1,212.93797
1/1/2013 18:00,1,58,318,1,213.05125
1/1/2013 18:00,1,58,319,1,213.17723
1/1/2013 18:00,1,58,320,1,213.21385
1/1/2013 18:00,1,58,321,1,213.11473
1/1/2013 18:00,1,58,322,1,212.94725
1/1/2013 18:00,1,58,323,1,212.78758
1/1/2013 18:00,1,58,324,1,212.66698
1/1/2013 18:00,1,58,325,1,212.62791
1/1/2013 18:00,1,58,326,1,212.73729
1/1/2013 18:00,1,58,327,1,213.01805
1/1/2013 18:00,1,58,328,1,213.43797
1/1/2013 18:00,1,58,329,1,213.95018
1/1/2013 18:00,1,58,330,1,214.46873
1/1/2013 18:00,1,58,331,1,214.87157
1/1/2013 18:00,1,58,332,1,215.10545
1/1/2013 18:00,1,58,333,1,215.23338
1/1/2013 18:00,1,58,334,1,215.36082
1/1/2013 18:00,1,58,335,1,215.64305
1/1/2013 18:00,1,58,336,1,216.2578
1/1/2013 18:00,1,58,337,1,217.10057
1/1/2013 18:00,1,58,338,1,217.61082
1/1/2013 18:00,1,58,339,1,217.34032
1/1/2013 18:00,1,58,340,1,216.64305
1/1/2013 18:00,1,58,341,1,216.30272
1/1/2013 18:00,1,58,342,1,216.48045
1/1/2013 18:00,1,58,343,1,216.59618
1/1/2013 18:00,1,58,344,1,216.32957
1/1/2013 18:00,1,58,345,1,216.13475
1/1/2013 18:00,1,58,346,1,216.55077
1/1/2013 18:00,1,58,347,1,217.48973
1/1/2013 18:00,1,58,348,1,218.43602
1/1/2013 18:00,1,58,349,1,219.00975
1/1/2013 18:00,1,58,350,1,219.17577
1/1/2013 18:00,1,58,351,1,219.17137
1/1/2013 18:00,1,58,352,1,219.34471
1/1/2013 18:00,1,58,353,1,219.86717
1/1/2013 18:00,1,58,354,1,220.5283
1/1/2013 18:00,1,58,355,1,220.9453
1/1/2013 18:00,1,58,356,1,220.91893
1/1/2013 18:00,1,58,357,1,220.51561
1/1/2013 18:00,1,58,358,1,220.0161
1/1/2013 18:00,1,58,359,1,219.92479
1/1/2013 18:00,1,57,0,1,210.44041
1/1/2013 18:00,1,57,310,1,210.79784
1/1/2013 18:00,1,57,311,1,211.14012
1/1/2013 18:00,1,57,312,1,211.43797
1/1/2013 18:00,1,57,313,1,211.65135
1/1/2013 18:00,1,57,314,1,211.78368
1/1/2013 18:00,1,57,315,1,211.87352
1/1/2013 18:00,1,57,316,1,211.958
1/1/2013 18:00,1,57,317,1,212.0908
1/1/2013 18:00,1,57,318,1,212.31346
1/1/2013 18:00,1,57,319,1,212.55028
1/1/2013 18:00,1,57,320,1,212.64207
1/1/2013 18:00,1,57,321,1,212.57176
1/1/2013 18:00,1,57,322,1,212.49559
1/1/2013 18:00,1,57,323,1,212.48485
1/1/2013 18:00,1,57,324,1,212.46092
1/1/2013 18:00,1,57,325,1,212.43211
1/1/2013 18:00,1,57,326,1,212.5454
1/1/2013 18:00,1,57,327,1,212.8408
1/1/2013 18:00,1,57,328,1,213.21776
1/1/2013 18:00,1,57,329,1,213.61913
1/1/2013 18:00,1,57,330,1,214.00096
1/1/2013 18:00,1,57,331,1,214.21727
1/1/2013 18:00,1,57,332,1,214.22313
1/1/2013 18:00,1,57,333,1,214.24022
1/1/2013 18:00,1,57,334,1,214.47801
1/1/2013 18:00,1,57,335,1,214.93114
1/1/2013 18:00,1,57,336,1,215.58836
1/1/2013 18:00,1,57,337,1,216.42235
1/1/2013 18:00,1,57,338,1,217.06444
1/1/2013 18:00,1,57,339,1,217.05663
1/1/2013 18:00,1,57,340,1,216.59666
1/1/2013 18:00,1,57,341,1,216.38377
1/1/2013 18:00,1,57,342,1,216.59569
1/1/2013 18:00,1,57,343,1,216.74559
1/1/2013 18:00,1,57,344,1,216.71141
1/1/2013 18:00,1,57,345,1,217.06883
1/1/2013 18:00,1,57,346,1,218.06883
1/1/2013 18:00,1,57,347,1,219.02538
1/1/2013 18:00,1,57,348,1,219.19432
1/1/2013 18:00,1,57,349,1,218.7407
1/1/2013 18:00,1,57,350,1,218.41112
1/1/2013 18:00,1,57,351,1,218.58446
1/1/2013 18:00,1,57,352,1,219.062
1/1/2013 18:00,1,57,353,1,219.6035
1/1/2013 18:00,1,57,354,1,220.2617
1/1/2013 18:00,1,57,355,1,221.05711
1/1/2013 18:00,1,57,356,1,221.55028
1/1/2013 18:00,1,57,357,1,221.11278
1/1/2013 18:00,1,57,358,1,219.8037
1/1/2013 18:00,1,57,359,1,218.73924
1/1/2013 18:00,1,56,0,1,210.12547
1/1/2013 18:00,1,56,310,1,210.54881
1/1/2013 18:00,1,56,311,1,210.83739
1/1/2013 18:00,1,56,312,1,210.9868
1/1/2013 18:00,1,56,313,1,210.9907
1/1/2013 18:00,1,56,314,1,210.92918
1/1/2013 18:00,1,56,315,1,210.94774
1/1/2013 18:00,1,56,316,1,211.09373
1/1/2013 18:00,1,56,317,1,211.30272
1/1/2013 18:00,1,56,318,1,211.54247
1/1/2013 18:00,1,56,319,1,211.78905
1/1/2013 18:00,1,56,320,1,211.9492
1/1/2013 18:00,1,56,321,1,212.00291
1/1/2013 18:00,1,56,322,1,212.0908
1/1/2013 18:00,1,56,323,1,212.25731
1/1/2013 18:00,1,56,324,1,212.34178
1/1/2013 18:00,1,56,325,1,212.29247
1/1/2013 18:00,1,56,326,1,212.29442
1/1/2013 18:00,1,56,327,1,212.45067
1/1/2013 18:00,1,56,328,1,212.65819
1/1/2013 18:00,1,56,329,1,212.86766
1/1/2013 18:00,1,56,330,1,213.08202
1/1/2013 18:00,1,56,331,1,213.1704
1/1/2013 18:00,1,56,332,1,213.07664
1/1/2013 18:00,1,56,333,1,213.062
1/1/2013 18:00,1,56,334,1,213.36913
1/1/2013 18:00,1,56,335,1,213.91844
1/1/2013 18:00,1,56,336,1,214.60008
1/1/2013 18:00,1,56,337,1,215.4282
1/1/2013 18:00,1,56,338,1,216.18163
1/1/2013 18:00,1,56,339,1,216.48094
1/1/2013 18:00,1,56,340,1,216.40965
1/1/2013 18:00,1,56,341,1,216.4453
1/1/2013 18:00,1,56,342,1,216.71141
1/1/2013 18:00,1,56,343,1,216.98485
1/1/2013 18:00,1,56,344,1,217.42479
1/1/2013 18:00,1,56,345,1,218.46483
1/1/2013 18:00,1,56,346,1,219.84276
1/1/2013 18:00,1,56,347,1,220.50096
1/1/2013 18:00,1,56,348,1,219.80272
1/1/2013 18:00,1,56,349,1,218.43016
1/1/2013 18:00,1,56,350,1,217.73729
1/1/2013 18:00,1,56,351,1,218.34471
1/1/2013 18:00,1,56,352,1,219.62645
1/1/2013 18:00,1,56,353,1,220.6162
1/1/2013 18:00,1,56,354,1,221.11522
1/1/2013 18:00,1,56,355,1,221.54002
1/1/2013 18:00,1,56,356,1,221.81346
1/1/2013 18:00,1,56,357,1,221.12889
1/1/2013 18:00,1,56,358,1,219.22508
1/1/2013 18:00,1,56,359,1,217.4033
1/1/2013 18:00,1,55,0,1,209.9116
1/1/2013 18:00,1,55,310,1,210.27342
1/1/2013 18:00,1,55,311,1,210.36668
1/1/2013 18:00,1,55,312,1,210.30223
1/1/2013 18:00,1,55,313,1,210.16893
1/1/2013 18:00,1,55,314,1,210.03221
1/1/2013 18:00,1,55,315,1,210.0288
1/1/2013 18:00,1,55,316,1,210.23485
1/1/2013 18:00,1,55,317,1,210.54198
1/1/2013 18:00,1,55,318,1,210.82664
1/1/2013 18:00,1,55,319,1,211.08495
1/1/2013 18:00,1,55,320,1,211.31346
1/1/2013 18:00,1,55,321,1,211.48338
1/1/2013 18:00,1,55,322,1,211.65038
1/1/2013 18:00,1,55,323,1,211.84715
1/1/2013 18:00,1,55,324,1,211.94383
1/1/2013 18:00,1,55,325,1,211.86522
1/1/2013 18:00,1,55,326,1,211.75877
1/1/2013 18:00,1,55,327,1,211.74413
1/1/2013 18:00,1,55,328,1,211.75291
1/1/2013 18:00,1,55,329,1,211.74461
1/1/2013 18:00,1,55,330,1,211.76854
1/1/2013 18:00,1,55,331,1,211.78416
1/1/2013 18:00,1,55,332,1,211.77147
1/1/2013 18:00,1,55,333,1,211.91063
1/1/2013 18:00,1,55,334,1,212.33934
1/1/2013 18:00,1,55,335,1,212.9536
1/1/2013 18:00,1,55,336,1,213.64842
1/1/2013 18:00,1,55,337,1,214.4077
1/1/2013 18:00,1,55,338,1,215.07469
1/1/2013 18:00,1,55,339,1,215.47362
1/1/2013 18:00,1,55,340,1,215.73143
1/1/2013 18:00,1,55,341,1,216.06834
1/1/2013 18:00,1,55,342,1,216.48338
1/1/2013 18:00,1,55,343,1,217.03612
1/1/2013 18:00,1,55,344,1,218.04881
1/1/2013 18:00,1,55,345,1,219.56053
1/1/2013 18:00,1,55,346,1,220.87254
1/1/2013 18:00,1,55,347,1,221.02391
1/1/2013 18:00,1,55,348,1,219.74706
1/1/2013 18:00,1,55,349,1,218.00194
1/1/2013 18:00,1,55,350,1,217.43553
1/1/2013 18:00,1,55,351,1,218.8242
1/1/2013 18:00,1,55,352,1,221.04735
1/1/2013 18:00,1,55,353,1,222.27586
1/1/2013 18:00,1,55,354,1,222.1201
1/1/2013 18:00,1,55,355,1,221.68211
1/1/2013 18:00,1,55,356,1,221.46825
1/1/2013 18:00,1,55,357,1,220.52147
1/1/2013 18:00,1,55,358,1,218.24754
1/1/2013 18:00,1,55,359,1,216.11424
1/1/2013 18:00,1,54,0,1,209.50487
1/1/2013 18:00,1,54,310,1,209.6621
1/1/2013 18:00,1,54,311,1,209.53026
1/1/2013 18:00,1,54,312,1,209.32469
1/1/2013 18:00,1,54,313,1,209.20604
1/1/2013 18:00,1,54,314,1,209.15819
1/1/2013 18:00,1,54,315,1,209.2119
1/1/2013 18:00,1,54,316,1,209.4658
1/1/2013 18:00,1,54,317,1,209.8491
1/1/2013 18:00,1,54,318,1,210.16356
1/1/2013 18:00,1,54,319,1,210.3574
1/1/2013 18:00,1,54,320,1,210.52391
1/1/2013 18:00,1,54,321,1,210.70848
1/1/2013 18:00,1,54,322,1,210.91112
1/1/2013 18:00,1,54,323,1,211.1284
1/1/2013 18:00,1,54,324,1,211.28416
1/1/2013 18:00,1,54,325,1,211.29979
1/1/2013 18:00,1,54,326,1,211.22166
